datapoint averagetime averagesmooth time timedelta speed speeddelta speedaverage speedaveragetime speedmax speedmaxtime maxspeed maxspeeddelta maxspeedaverage angle angledelta acceleration accelerationsmooth accelerationdelta accelerationmin accelerationmax accelerationmintime accelerationmaxtime distance distancedelta turn turndelta rpm
485 100 10 27.370062898 0.060361554 3.02467 -0.0119805 2.14938 2.89566 3.56623 3.14342 20.5416 14.7631 5.32863 -19.7765 -3.4626 -0.19848 0.39735 0.070245 -23.2743 10.6565 2.35569 -4.22921 76.748494 0.182574 -0.494413 -0.086565 3929.72
486 100 10 27.420093005 0.050030107 2.93058 -0.0940907 2.14974 2.89674 3.56623 3.14342 47.6896 27.148 5.3484 -24.4198 -4.6433 -1.88068 0.209282 -1.6822 -23.2743 10.6565 2.35569 -3.09365 76.895111 0.146617 -0.610495 -0.116082 3807.48
487 100 10 27.48024324 0.060150235 2.93368 0.00310111 2.15011 2.89785 3.56623 3.14342 58.1255 10.4359 5.37303 -21.6293 2.79055 0.0515561 0.214438 1.93224 -23.2743 10.6565 2.35569 -3.09365 77.071572 0.176461 -0.540731 0.0697638 3811.51
488 100 10 27.530253059 0.050009819 2.90109 -0.0325859 2.15046 2.89792 3.56623 3.14342 6.99871 -51.1268 5.37379 -24.5883 -2.95908 -0.651589 0.149279 -0.703145 -23.2743 10.6565 2.35569 -3.09365 77.216655 0.145083 -0.614708 -0.0739769 3769.17
489 100 10 27.580289982 0.050036923 2.97371 0.0726171 2.15084 2.898 3.56623 3.14342 6.49162 -0.507091 5.37431 -13.5782 11.0101 1.45127 0.152796 2.10286 -23.2743 10.6565 2.35569 -3.09365 77.36545 0.148795 -0.339455 0.275253 3863.51
490 100 10 27.639452705 0.059162723 3.11769 0.143979 2.15129 2.8988 3.56623 3.14342 43.5248 37.0332 5.39209 -6.61516 6.96306 2.43362 0.455912 0.982346 -23.2743 10.6565 2.43362 -3.09365 77.549901 0.184451 -0.165379 0.174077 4050.58
491 100 10 27.689751505 0.0502988 3.15335 0.0356624 2.15176 2.90065 3.56623 3.15335 3.95939 -39.5654 5.39142 -3.71648 2.89867 0.709011 0.468038 -1.7246 -23.2743 10.6565 2.43362 -3.09365 77.708511 0.15861 -0.0929121 0.0724669 4096.91
492 100 10 27.739782476 0.050030971 3.05897 -0.094377 2.15218 2.90186 3.56623 3.15335 3.87507 -0.0843225 5.39071 12.6997 16.4162 -1.88637 0.043831 -2.59538 -23.2743 10.6565 2.43362 -3.09365 77.861554 0.153043 0.317492 0.410404 3974.29
493 100 10 27.790163576 0.0503811 2.89771 -0.161265 2.15253 2.90262 3.56623 3.15335 3.70725 -0.167817 5.38993 21.6431 8.94346 -3.2009 -0.34413 -1.31453 -23.2743 10.6565 2.43362 -3.2009 78.007544 0.14599 0.541078 0.223586 3764.77
494 100 10 27.840213874 0.050050298 2.8222 -0.0755119 2.15284 2.90262 3.56623 3.15335 2.82005 -0.8872 5.38873 7.04267 -14.6005 -1.50872 -0.468129 1.69218 -23.2743 10.6565 2.43362 -3.2009 78.148796 0.141252 0.176067 -0.365011 3666.67
495 100 10 27.899732807 0.059518933 2.8222 0 2.15315 2.9019 3.56623 3.15335 2.673 -0.147056 5.38747 34.7024 27.6598 0 -0.448281 1.50872 -23.2743 10.6565 2.43362 -3.2009 78.31677 0.167974 0.867561 0.691494 3666.67
496 100 10 27.95977303 0.060040223 2.8222 0 2.15346 2.90129 3.56623 3.15335 3.37337 0.70037 5.38654 26.6499 -8.05252 0 -0.260213 0 -23.2743 10.6565 2.43362 -3.2009 78.486215 0.169445 0.666248 -0.201313 3666.67
497 100 10 28.009970682 0.050197652 2.8222 0 2.15377 2.90079 3.56623 3.15335 3.28749 -0.0858732 5.38556 23.8794 -2.77052 0 -0.265369 0 -23.2743 10.6565 2.43362 -3.2009 78.627883 0.141668 0.596985 -0.0692631 3666.67
498 100 10 28.060025812 0.05005513 2.8222 0 2.15408 2.90043 3.56623 3.15335 3.20927 -0.078224 5.38455 22.1244 -1.75498 0 -0.20021 0 -23.2743 10.6565 2.43362 -3.2009 78.769148 0.141265 0.55311 -0.0438746 3666.67
499 100 10 28.110213484 0.050187672 2.8222 0 2.15439 2.90013 3.56623 3.15335 3.12972 -0.0795527 5.3835 22.6265 0.502069 0 -0.345337 0 -23.2743 10.6565 2.43362 -3.2009 78.910788 0.14164 0.565662 0.0125517 3666.67
