x averagetime averagesmooth time timedelta speed speeddelta speedaverage speedaveragetime speedmax speedmaxtime maxspeed maxspeeddelta maxspeedaverage angle angledelta acceleration accelerationsmooth accelerationdelta accelerationmin accelerationmax accelerationmintime accelerationmaxtime distance distancedelta turn turndelta rpm
592 100 10 34.08 0.059000000 6.13104 0.248384 5.01576 5.16897 9.42117 8.53562 9.63133 1.66953 6.18301 -5.69353 -8.39591 4.20991 3.80222 -0.282502 -5.35089 8.19672 5.00117 -5.16316 172.647611 0.361731 -0.142338 -0.209898 7965.59
593 100 10 34.131 0.051000000 5.88579 -0.24525 5.0172 5.1867 9.42117 8.53562 8.30087 -1.33046 6.18652 -11.3804 -5.68691 -4.80883 3.44478 -9.01873 -5.35089 8.19672 5.00117 -5.16316 172.947786 0.300175 -0.284511 -0.142173 7646.95
594 100 10 34.191 0.060000000 5.59179 -0.293993 5.01815 5.20105 9.42117 8.53562 6.89304 -1.40783 6.18769 -7.58826 3.79218 -4.89988 2.62133 -0.0910553 -5.35089 8.19672 5.00117 -5.16316 173.283294 0.335508 -0.189707 0.0948045 7264.99
595 100 10 34.251 0.060000000 5.6948 0.103005 5.01927 5.21348 9.42117 8.53562 6.76343 -0.129607 6.18864 3.23486 10.8231 1.71675 2.37121 6.61663 -5.35089 8.19672 5.00117 -5.16316 173.624982 0.341688 0.0808715 0.270578 7398.82
596 100 10 34.313 0.062000000 5.994 0.299205 5.02088 5.22636 9.42117 8.53562 6.52074 -0.24269 6.18919 10.552 7.3171 4.82589 2.37274 3.10914 -5.35089 8.19672 4.98675 -5.16316 173.99661 0.371628 0.263799 0.182928 7787.55
597 100 10 34.371 0.058000000 6.2834 0.289395 5.02296 5.24 9.42117 8.53562 6.59264 0.0718987 6.18985 7.65542 -2.89654 4.98957 2.38119 0.163674 -5.35089 8.19672 4.98957 -5.16316 174.361047 0.364437 0.191385 -0.0724136 8163.54
598 100 10 34.432 0.061000000 6.5777 0.2943 5.02552 5.2585 9.42117 8.53562 6.53019 -0.0624507 6.19041 5.77813 -1.87728 4.82459 2.45455 -0.164975 -5.35089 8.19672 4.98957 -5.16316 174.762287 0.40124 0.144453 -0.0469321 8545.9
599 100 10 34.493 0.061000000 6.27849 -0.299205 5.02758 5.27646 9.42117 8.53562 6.13005 -0.40014 6.19031 -5.70905 -11.4872 -4.905 1.49802 -9.7296 -5.35089 8.19672 4.98957 -5.16316 175.145275 0.382988 -0.142726 -0.28718 8157.17
600 100 10 34.553 0.060000000 5.994 -0.28449 5.02916 5.29109 9.42117 8.53562 5.44121 -0.688834 6.18909 1.17108 6.88013 -4.74149 0.57039 0.163511 -5.35089 8.19672 4.98957 -5.16316 175.504915 0.35964 0.0292771 0.172003 7787.55
601 100 10 34.611 0.058000000 5.6997 -0.2943 5.03026 5.30024 9.42117 8.53562 5.56517 0.12396 6.18807 3.82907 2.65799 -5.07414 -0.386264 -0.332645 -5.35089 8.19672 4.98957 -5.16316 175.835498 0.330583 0.0957267 0.0664496 7405.19
602 100 10 34.671 0.060000000 5.4054 -0.2943 5.03087 5.30673 9.42117 8.53562 5.50272 -0.0624524 6.18695 -0.856375 -4.68544 -4.905 -1.29776 0.169138 -5.35089 8.19672 4.98957 -5.16316 176.159822 0.324324 -0.0214094 -0.117136 7022.83
603 100 10 34.734 0.063000000 5.12978 -0.27562 5.03103 5.31337 9.42117 8.53562 5.41515 -0.087577 6.18569 -2.97096 -2.11458 -4.37492 -1.25436 0.530081 -5.35089 8.19672 4.98957 -5.16316 176.482998 0.323176 -0.074274 -0.0528646 6664.74
604 100 10 34.79 0.056000000 4.98592 -0.143867 5.03096 5.32102 9.42117 8.53562 5.23872 -0.176425 6.18414 -3.46772 -0.496764 -2.56905 -1.02128 1.80587 -5.35089 8.19672 4.98957 -5.16316 176.762209 0.279211 -0.0866931 -0.0124191 6477.82
605 100 10 34.841 0.051000000 4.83877 -0.14715 5.03065 5.3265 9.42117 8.53562 4.67208 -0.566641 6.18169 -4.5148 -1.04708 -2.88529 -1.48149 -0.316241 -5.35089 8.19672 4.98957 -5.16316 177.008986 0.246777 -0.11287 -0.0261769 6286.64
606 100 10 34.901 0.060000000 4.54447 -0.2943 5.02986 5.32619 9.42117 8.53562 4.3161 -0.355979 6.17866 -5.71286 -1.19806 -4.905 -2.45458 -2.01971 -5.35089 8.19672 4.98957 -5.16316 177.281654 0.272668 -0.142821 -0.0299515 5904.28
607 100 10 34.952 0.051000000 4.33462 -0.209847 5.02873 5.32466 9.42117 8.53562 4.44847 0.132371 6.17585 -6.98438 -1.27152 -4.11466 -3.365 0.790345 -5.35089 8.19672 4.98957 -5.16316 177.50272 0.221066 -0.174609 -0.031788 5631.64
608 100 10 35.003 0.051000000 4.58477 0.250155 5.02801 5.32649 9.42117 8.53562 5.37864 0.930165 6.17456 -8.52251 -1.53813 4.905 -3.35696 9.01966 -5.35089 8.19672 4.98957 -5.16316 177.736543 0.233823 -0.213063 -0.0384534 5956.65
609 100 10 35.062 0.059000000 4.67674 0.0919676 5.02744 5.33218 9.42117 8.53562 4.51339 -0.865243 6.17188 -9.20557 -0.683056 1.55877 -2.71058 -3.34623 -5.35089 8.19672 4.98957 -5.16316 178.012471 0.275928 -0.230139 -0.0170764 6076.13
610 100 10 35.123 0.061000000 4.58921 -0.0875297 5.02674 5.33583 9.42117 8.53562 4.40867 -0.104725 6.16903 -8.15784 1.04773 -1.43491 -2.37992 -2.99369 -5.35089 8.19672 4.98957 -5.16316 178.292413 0.279942 -0.203946 0.0261932 5962.41
611 100 10 35.182 0.059000000 4.46397 -0.125237 5.02583 5.33559 9.42117 8.53562 4.11935 -0.289321 6.16573 -8.8037 -0.645854 -2.12265 -2.08477 -0.68774 -5.35089 8.19672 4.98957 -5.16316 178.555788 0.263375 -0.220092 -0.0161464 5799.7
612 100 10 35.243 0.061000000 4.74406 0.280088 5.02538 5.33561 9.42117 8.53562 5.6385 1.51915 6.16489 -8.83977 -0.0360793 4.59161 -1.13511 6.71427 -5.35089 8.19672 4.98957 -5.16316 178.845176 0.289388 -0.220994 -0.000901982 6163.6
613 100 10 35.302 0.059000000 4.73425 -0.00980997 5.02491 5.33321 9.42117 8.53562 4.68609 -0.952407 6.16251 -7.0676 1.77218 -0.166271 -0.714246 -4.75788 -5.35089 8.19672 4.98957 -5.16316 179.124497 0.279321 -0.17669 0.0443044 6150.86
614 100 10 35.361 0.059000000 4.50336 -0.230896 5.02407 5.33149 9.42117 8.53562 4.37005 -0.316042 6.15964 -7.37918 -0.311579 -3.91348 -0.848689 -3.74721 -5.35089 8.19672 4.98957 -5.16316 179.390195 0.265698 -0.184479 -0.00778946 5850.87
615 100 10 35.421 0.060000000 4.56173 0.0583706 5.02334 5.33335 9.42117 8.53562 4.22153 -0.148518 6.15654 -8.07759 -0.698414 0.972843 -0.462875 4.88633 -5.35089 8.19672 4.98957 -5.16316 179.663899 0.273704 -0.20194 -0.0174604 5926.71
616 100 10 35.483 0.062000000 4.72532 0.163594 5.02286 5.33801 9.42117 8.53562 6.23806 2.01653 6.15667 -8.45229 -0.374694 2.63862 0.291487 1.66577 -5.35089 8.19672 4.98957 -5.16316 179.956869 0.29297 -0.211307 -0.00936735 6139.25
617 100 10 35.54 0.057000000 4.92513 0.199806 5.0227 5.34221 9.42117 8.53562 5.76787 -0.470194 6.15605 -8.3394 0.112881 3.50536 1.05349 0.866747 -5.35089 8.19672 4.98957 -5.16316 180.237601 0.280732 -0.208485 0.00282203 6398.85
618 100 10 35.591 0.051000000 4.8914 -0.0337248 5.02249 5.34611 9.42117 8.53562 4.32191 -1.44596 6.15313 -9.70297 -1.36357 -0.66127 0.496862 -4.16663 -5.35089 8.19672 4.98957 -5.16316 180.487063 0.249462 -0.242574 -0.0340892 6355.03
619 100 10 35.651 0.060000000 4.60201 -0.289395 5.02183 5.34966 9.42117 8.53562 4.03062 -0.291294 6.14975 -8.7215 0.98147 -4.82325 -0.14134 -4.16198 -5.35089 8.19672 4.98957 -5.16316 180.763184 0.276121 -0.218038 0.0245367 5979.04
620 100 10 35.711 0.060000000 4.3672 -0.234805 5.02079 5.35158 9.42117 8.53562 8.98878 4.95816 6.15426 -8.60228 0.119219 -3.91342 -0.389191 0.909829 -5.35089 8.19672 4.98957 -5.16316 181.025216 0.262032 -0.215057 0.00298049 5673.98
621 100 10 35.77 0.059000000 4.56701 0.199806 5.02007 5.35304 9.42117 8.53562 10.7382 1.74942 6.16153 -7.1452 1.45709 3.38654 0.161728 7.29996 -5.35089 8.19672 4.98957 -5.16316 181.29467 0.269454 -0.17863 0.0364271 5933.57
622 100 10 35.821 0.051000000 4.81716 0.250155 5.01975 5.35493 9.42117 8.53562 12.1823 1.44407 6.17105 -8.40669 -1.26149 4.905 0.193067 1.51846 -5.35089 8.19672 4.98957 -5.16316 181.540345 0.245675 -0.210167 -0.0315372 6258.58
623 100 10 35.881 0.060000000 5.10656 0.289395 5.01988 5.35713 9.42117 8.53562 17.4644 5.28208 6.18889 -8.86358 -0.456898 4.82326 0.69202 -0.0817439 -5.35089 8.19672 4.98957 -5.16316 181.846739 0.306394 -0.22159 -0.0114224 6634.56
624 100 10 35.941 0.060000000 5.35598 0.249424 5.02041 5.35893 9.42117 8.53562 23.5015 6.03716 6.2162 -4.57045 4.29314 4.15707 1.49907 -0.666189 -5.35089 8.19672 4.98957 -5.16316 182.168098 0.321359 -0.114261 0.107328 6958.62
625 100 10 36.001 0.060000000 5.65028 0.2943 5.02141 5.36078 9.42117 8.53562 15.7837 -7.71781 6.23127 -5.30284 -0.732395 4.905 1.89229 0.747935 -5.35089 8.19672 4.98957 -5.16316 182.507115 0.339017 -0.132571 -0.0183099 7340.98
626 100 10 36.06 0.059000000 5.92381 0.273527 5.02282 5.36287 9.42117 8.53562 11.9004 -3.8833 6.24018 -3.84846 1.45438 4.63605 2.09203 -0.268956 -5.35089 8.19672 4.98957 -5.16316 182.85662 0.349505 -0.0962115 0.0363595 7696.36
627 100 10 36.12 0.060000000 6.16776 0.243951 5.02462 5.36496 9.42117 8.53562 11.4935 -0.406934 6.24843 -1.84628 2.00218 4.06585 2.14808 -0.570198 -5.35089 8.19672 4.98957 -5.16316 183.226686 0.370066 -0.046157 0.0500546 8013.3
628 100 10 36.181 0.061000000 5.93593 -0.231834 5.02605 5.36228 9.42117 8.53562 9.96128 -1.53219 6.25425 2.10114 3.94742 -3.80056 1.83415 -7.86641 -5.35089 8.19672 4.98957 -5.16316 183.588778 0.362092 0.0525286 0.0986855 7712.1
629 100 10 36.241 0.060000000 5.7574 -0.178526 5.02719 5.35535 9.42117 8.53562 7.61695 -2.34432 6.25638 1.44299 -0.658153 -2.97544 2.01893 0.825124 -5.35089 8.19672 4.98957 -5.16316 183.934222 0.345444 0.0360748 -0.0164538 7480.15
630 100 10 36.303 0.062000000 5.95768 0.200277 5.02865 5.34842 9.42117 8.53562 6.92092 -0.696038 6.25742 5.638 4.19501 3.23027 2.7333 6.20571 -5.35089 8.19672 4.98957 -5.16316 184.303598 0.369376 0.14095 0.104875 7740.36
631 100 10 36.363 0.060000000 6.13426 0.17658 5.03037 5.34321 9.42117 8.53562 5.99535 -0.925564 6.25701 1.82316 -3.81484 2.943 2.68895 -0.287273 -5.35089 8.19672 4.98957 -5.16316 184.671653 0.368055 0.0455789 -0.095371 7969.77
632 100 10 36.422 0.059000000 5.84486 -0.289395 5.03164 5.3381 9.42117 8.53562 6.76244 0.76709 6.2578 -5.47257 -7.29573 -4.905 1.70795 -7.848 -5.35089 8.19672 4.98957 -5.16316 185.0165 0.344847 -0.136814 -0.182393 7593.79
633 100 10 36.481 0.059000000 5.55056 -0.2943 5.03245 5.32885 9.42117 8.53562 5.1497 -1.61275 6.25607 1.86853 7.3411 -4.98814 0.726809 -0.0831394 -5.35089 8.19672 4.98957 -5.16316 185.343983 0.327483 0.0467132 0.183527 7211.42
634 100 10 36.541 0.060000000 5.54566 -0.00490475 5.03325 5.3171 9.42117 8.53562 8.18802 3.03832 6.25907 6.72565 4.85712 -0.0817458 0.302928 4.90639 -5.35089 8.19672 4.98957 -5.16316 185.676722 0.332739 0.168141 0.121428 7205.05
635 100 10 36.6 0.059000000 5.80113 0.255471 5.03444 5.30504 9.42117 8.53562 6.60858 -1.57943 6.25961 6.95305 0.227401 4.33002 0.24543 4.41177 -5.35089 8.19672 4.98957 -5.16316 186.018989 0.342267 0.173826 0.00568503 7536.97
636 100 10 36.66 0.060000000 5.96879 0.167663 5.03588 5.29271 9.42117 8.53562 7.94112 1.33254 6.26222 7.051 0.0979471 2.79438 0.061264 -1.53564 -5.35089 8.19672 4.98957 -5.16316 186.377117 0.358128 0.176275 0.00244868 7754.8
637 100 10 36.711 0.051000000 6.21404 0.24525 5.0377 5.27984 9.42117 8.53562 6.55585 -1.38527 6.26267 1.17129 -5.87971 4.80883 0.135562 2.01444 -5.35089 8.19672 4.98957 -5.16316 186.694033 0.316916 0.0292822 -0.146993 8073.43
638 100 10 36.771 0.060000000 6.06807 -0.145975 5.03929 5.26265 9.42117 8.53562 6.12461 -0.431236 6.26246 -0.565723 -1.73701 -2.43291 0.272327 -7.24174 -5.35089 8.19672 4.98957 -5.16316 187.058117 0.364084 -0.0141431 -0.0434253 7883.78
639 100 10 36.83 0.059000000 6.07969 0.0116196 5.0409 5.24344 9.42117 8.53562 6.8123 0.687691 6.26331 -0.0991666 0.466557 0.196942 0.589566 2.62985 -5.35089 8.19672 4.98957 -5.16316 187.416819 0.358702 -0.00247916 0.0116639 7898.88
640 100 10 36.89 0.060000000 6.34326 0.26357 5.0429 5.22402 9.42117 8.53562 7.03922 0.226919 6.2645 -1.07088 -0.971713 4.39284 0.705822 4.1959 -5.35089 8.19672 4.98957 -5.16316 187.797414 0.380595 -0.026772 -0.0242928 8241.31
641 100 10 36.941 0.051000000 6.59341 0.250155 5.04528 5.20459 9.42117 8.45907 6.87906 -0.160166 6.26544 -1.29942 -0.228544 4.905 0.902022 0.512161 -5.35089 8.19672 4.98957 -5.16316 188.133678 0.336264 -0.0324856 -0.00571359 8566.32
642 100 10 37.0 0.059000000 6.48294 -0.110476 5.04749 5.18483 9.42117 8.16477 13.2413 6.36223 6.27614 -7.44864 -6.14921 -1.87247 1.20527 -6.77747 -5.35089 8.19672 4.98957 -5.16316 188.516171 0.382493 -0.186216 -0.15373 8422.79
643 100 10 37.051 0.051000000 6.23769 -0.24525 5.04931 5.16556 9.42117 7.91952 14.3571 1.11586 6.28852 -8.33671 -0.88807 -4.80883 1.22321 -2.93635 -5.35089 8.19672 4.98957 -5.07414 188.834293 0.318122 -0.208418 -0.0222018 8104.15
644 100 10 37.11 0.059000000 6.35393 0.116245 5.0513 5.14991 9.42117 7.62031 10.0955 -4.26169 6.29434 -3.80062 4.53608 1.97026 1.42841 6.77909 -5.35089 8.19672 4.98957 -5.07414 189.209175 0.374882 -0.0950156 0.113402 8255.18
645 100 10 37.171 0.061000000 6.65314 0.299205 5.05375 5.14023 9.42117 7.33092 10.1556 0.0601366 6.30023 -4.61167 -0.811045 4.905 1.4859 2.93474 -5.35089 8.19672 4.98957 -5.07414 189.615016 0.405841 -0.115292 -0.0202761 8643.91
646 100 10 37.23 0.059000000 6.85968 0.206546 5.0565 5.13552 9.42117 7.03662 10.4613 0.305751 6.30658 -4.76878 -0.157108 3.50078 1.55654 -1.40422 -5.35089 8.19672 4.98957 -5.07414 190.019737 0.404721 -0.119219 -0.00392771 8912.26
647 100 10 37.281 0.051000000 7.10493 0.24525 5.05962 5.13621 9.42117 7.10493 10.4959 0.0345916 6.31295 -2.33183 2.43695 4.80883 1.55654 1.30805 -5.35089 8.19672 4.98957 -5.07414 190.382089 0.362352 -0.0582957 0.0609237 9230.9
648 100 10 37.34 0.059000000 7.39093 0.286 5.06316 5.14269 9.42117 7.39093 10.2326 -0.263354 6.31891 1.40013 3.73195 4.84746 2.28458 0.038634 -5.35089 8.19672 4.98957 -5.07414 190.818154 0.436065 0.0350031 0.0932989 9602.48
649 100 10 37.401 0.061000000 7.63979 0.248856 5.06707 5.15461 9.42117 7.63979 9.93778 -0.294803 6.3244 1.13305 -0.267074 4.07961 2.67285 -0.767854 -5.35089 8.19672 4.98957 -5.07414 191.284181 0.466027 0.0283263 -0.00667684 9925.8
650 100 10 37.461 0.060000000 7.88864 0.248856 5.07135 5.17196 9.42117 7.88864 10.3738 0.436061 6.33054 -0.863125 -1.99618 4.14759 2.64832 0.0679855 -5.35089 8.19672 4.98957 -5.07414 191.7575 0.473319 -0.0215781 -0.0499044 10249.1
651 100 10 37.52 0.059000000 8.18294 0.2943 5.07606 5.19519 9.42117 8.18294 10.0952 -0.278662 6.33623 2.38564 3.24877 4.98814 2.65664 0.840544 -5.35089 8.19672 4.98957 -5.07414 192.240294 0.482794 0.059641 0.0812192 10631.5
652 100 10 37.58 0.060000000 8.46847 0.28553 5.08118 5.22423 9.42117 8.46847 10.0569 -0.0382901 6.34185 2.96873 0.583088 4.75883 3.31977 -0.229302 -5.35089 8.19672 4.98957 -5.07414 192.748402 0.508108 0.0742182 0.0145772 11002.4
653 100 10 37.631 0.051000000 8.62774 0.159266 5.08653 5.2578 9.42117 8.62774 14.4752 4.41829 6.35412 1.65381 -1.31492 3.12285 4.11293 -1.63598 -5.35089 8.19672 4.98957 -5.07414 193.188417 0.440015 0.0413453 -0.0328729 11209.4
654 100 10 37.691 0.060000000 8.92204 0.2943 5.09231 5.29629 9.42117 8.92204 10.2059 -4.26925 6.35992 -2.7847 -4.43851 4.905 4.40641 1.78215 -5.35089 8.19672 4.98957 -5.07414 193.723739 0.535322 -0.0696175 -0.110963 11591.7
655 100 10 37.751 0.060000000 9.21634 0.2943 5.09851 5.34018 9.42117 9.21634 10.1842 -0.0216862 6.36567 -5.1372 -2.35249 4.905 4.40641 0 -5.35089 8.19672 4.98957 -5.07414 194.276719 0.55298 -0.12843 -0.0588123 11974.1
656 100 10 37.812 0.061000000 9.10771 -0.108635 5.10453 5.38592 9.42117 9.21634 6.50487 -3.67938 6.36588 -2.1351 3.00209 -1.7809 3.87824 -6.6859 -5.35089 8.19672 4.98957 -5.07414 194.832289 0.55557 -0.0533776 0.0750523 11832.9
657 100 10 37.871 0.059000000 8.85755 -0.250155 5.11015 5.42966 9.42117 9.21634 6.32747 -0.177401 6.36582 2.19238 4.32748 -4.23992 2.97337 -2.45902 -5.35089 8.19672 4.98957 -5.07414 195.354884 0.522595 0.0548095 0.108187 11507.9
658 100 10 37.931 0.060000000 8.56816 -0.289394 5.11533 5.46813 9.42117 9.21634 6.78444 0.456978 6.36645 2.22335 0.0309676 -4.82324 2.0063 -0.583317 -5.35089 8.19672 4.98957 -5.07414 195.868973 0.514089 0.0555837 0.00077419 11132
659 100 10 37.991 0.060000000 8.26895 -0.299205 5.12005 5.50458 9.42117 9.21634 6.55423 -0.230211 6.36673 0.641542 -1.5818 -4.98675 1.09966 -0.163507 -5.35089 8.19672 4.98957 -5.07414 196.36511 0.496137 0.0160386 -0.0395451 10743.2
660 100 10 38.052 0.061000000 7.97465 -0.294301 5.12431 5.53814 9.42117 9.21634 6.12837 -0.425858 6.36638 0.072365 -0.569177 -4.8246 0.202442 0.162148 -5.35089 8.19672 4.98957 -5.07414 196.851564 0.486454 0.00180913 -0.0142294 10360.9
661 100 10 38.11 0.058000000 7.68526 -0.289395 5.12812 5.57057 9.42117 9.21634 6.2501 0.12173 6.3662 0.0837305 0.0113654 -4.98957 -0.795329 -0.164967 -5.35089 8.19672 4.98957 -5.07414 197.297309 0.445745 0.00209326 0.000284135 9984.87
662 100 10 38.161 0.051000000 7.44 -0.24525 5.13156 5.59934 9.42117 9.21634 6.20119 -0.0489178 6.36596 0.717298 0.633568 -4.80883 -1.75209 0.180739 -5.35089 8.19672 4.98957 -5.07414 197.676749 0.37944 0.0179325 0.0158392 9666.23
663 100 10 38.22 0.059000000 7.14571 -0.2943 5.13456 5.62547 9.42117 9.21634 6.38629 0.185106 6.36599 -0.291987 -1.00929 -4.98813 -2.56319 -0.179301 -5.35089 8.19672 4.98957 -5.07414 198.098346 0.421597 -0.00729969 -0.0252321 9283.87
664 100 10 38.271 0.051000000 6.90045 -0.24525 5.13718 5.65111 9.42117 9.21634 6.07804 -0.308252 6.36556 -0.596216 -0.304228 -4.80883 -3.53458 0.179301 -5.35089 8.19672 4.98957 -5.07414 198.450269 0.351923 -0.0149054 -0.0076057 8965.24
665 100 10 38.331 0.060000000 6.60125 -0.299205 5.13934 5.67626 9.42117 9.21634 6.10208 0.0240424 6.36517 -1.89798 -1.30177 -4.98675 -4.52375 -0.177919 -5.35089 8.19672 4.98957 -5.07414 198.846344 0.396075 -0.0474495 -0.0325441 8576.5
666 100 10 38.391 0.060000000 6.30695 -0.2943 5.14107 5.70102 9.42117 9.21634 5.97453 -0.127551 6.36459 -1.05408 0.843901 -4.905 -4.83616 0.0817458 -5.35089 8.19672 4.98957 -5.07414 199.224761 0.378417 -0.026352 0.0210975 8194.14
667 100 10 38.451 0.060000000 6.01755 -0.289395 5.14237 5.72143 9.42117 9.21634 5.99384 0.0193063 6.36404 1.17106 2.22514 -4.82326 -4.89449 0.0817458 -5.35089 8.19672 4.98957 -5.07414 199.585814 0.361053 0.0292765 0.0556285 7818.15
668 100 10 38.504 0.053000000 5.75269 -0.26487 5.14327 5.73964 9.42117 9.21634 4.98694 -1.0069 6.36201 -3.86096 -5.03202 -4.99754 -4.91192 -0.174286 -5.35089 8.19672 4.98957 -5.07414 199.890706 0.304892 -0.0965239 -0.1258 7474.03
669 100 10 38.561 0.057000000 5.478 -0.27468 5.14376 5.75633 9.42117 9.21634 4.73893 -0.24801 6.35962 -5.80485 -1.94389 -4.81895 -4.89514 0.178592 -5.35089 8.19672 4.98957 -5.07414 200.202952 0.312246 -0.145121 -0.0485973 7117.16
670 100 10 38.621 0.060000000 5.1837 -0.2943 5.14382 5.76964 9.42117 9.21634 5.25748 0.518552 6.358 -9.29712 -3.49227 -4.905 -4.90318 -0.0860515 -5.35089 8.19672 4.98957 -5.07414 200.513974 0.311022 -0.232428 -0.0873068 6734.79
671 100 10 38.681 0.060000000 5.15519 -0.0285115 5.14384 5.78176 9.42117 9.21634 5.4343 0.176817 6.35664 -11.7965 -2.49933 -0.475192 -4.45175 4.42981 -5.35089 8.19672 4.98957 -5.07414 200.823286 0.309312 -0.294911 -0.0624832 6697.75
672 100 10 38.741 0.060000000 5.09533 -0.0598674 5.14376 5.794 9.42117 9.21634 4.48618 -0.948121 6.3539 -13.3024 -1.50593 -0.99779 -4.07064 -0.522598 -5.35089 8.19672 4.98957 -5.07414 201.129006 0.30572 -0.33256 -0.0376483 6619.97
673 100 10 38.801 0.060000000 4.79612 -0.299205 5.14326 5.80286 9.42117 9.21634 4.28146 -0.204718 6.35087 -12.1189 1.18353 -4.98675 -4.07051 -3.98896 -5.35089 8.19672 4.98957 -5.07414 201.416773 0.287767 -0.302971 0.0295882 6231.24
674 100 10 38.861 0.060000000 4.53318 -0.262938 5.14236 5.80856 9.42117 9.21634 4.24912 -0.0323409 6.3478 -13.1417 -1.02281 -4.3823 -4.02785 0.604447 -5.35089 8.19672 4.98957 -5.07414 201.688764 0.271991 -0.328542 -0.0255703 5889.62
675 100 10 38.921 0.060000000 4.68394 0.150756 5.14169 5.81534 9.42117 9.21634 4.39943 0.150313 6.34495 -14.2942 -1.15256 2.5126 -3.27792 6.8949 -5.35089 8.19672 4.98957 -5.07414 201.9698 0.281036 -0.357356 -0.028814 6085.49
676 100 10 38.98 0.059000000 4.9328 0.248856 5.14139 5.82564 9.42117 9.21634 5.59147 1.19204 6.34385 -15.8686 -1.57441 4.2179 -2.36563 1.7053 -5.35089 8.19672 4.98957 -5.07414 202.260835 0.291035 -0.396716 -0.0393602 6408.81
677 100 10 39.031 0.051000000 4.95823 0.0254345 5.14112 5.83422 9.42117 9.21634 5.25584 -0.335638 6.34227 -15.1617 0.706981 0.498716 -1.83343 -3.71918 -5.35089 8.19672 4.98957 -5.07414 202.513705 0.25287 -0.379041 0.0176745 6441.85
678 100 10 39.082 0.051000000 4.83447 -0.12376 5.14068 5.8403 9.42117 9.21634 4.77321 -0.482625 6.33999 -14.9105 0.251107 -2.42666 -1.57634 -2.92538 -5.35089 8.19672 4.98957 -5.07414 202.760263 0.246558 -0.372764 0.00627768 6281.06
679 100 10 39.14 0.058000000 4.54017 -0.2943 5.13981 5.84283 9.42117 9.21634 4.19891 -0.574302 6.33688 -15.4792 -0.568606 -5.07414 -1.60186 -2.64748 -5.35089 8.19672 4.98957 -5.07414 203.023593 0.26333 -0.386979 -0.0142151 5898.7
680 100 10 39.2 0.060000000 4.63071 0.0905361 5.13907 5.84475 9.42117 9.21634 5.00888 0.809976 6.33496 -12.281 3.19818 1.50894 -0.960468 6.58307 -5.35089 8.19672 4.98957 -5.07414 203.301435 0.277842 -0.307024 0.0799544 6016.32
681 100 10 39.26 0.060000000 4.78194 0.15123 5.13855 5.85024 9.42117 9.21634 6.53658 1.5277 6.33525 -11.6452 0.635777 2.52051 -0.660898 1.01157 -5.35089 8.19672 4.98957 -5.07414 203.588351 0.286916 -0.29113 0.0158944 6212.81
682 100 10 39.311 0.051000000 4.78064 -0.0012989 5.13803 5.85861 9.42117 9.21634 4.66574 -1.87084 6.33284 -12.4431 -0.797939 -0.0254687 -0.563666 -2.54597 -5.35089 8.19672 4.98957 -5.07414 203.832164 0.243813 -0.311078 -0.0199485 6211.12
683 100 10 39.37 0.059000000 4.49124 -0.289395 5.1371 5.86483 9.42117 9.21634 4.34039 -0.325353 6.32996 -11.1928 1.25032 -4.905 -0.555491 -4.87953 -5.35089 8.19672 4.98957 -5.07414 204.097147 0.264983 -0.27982 0.031258 5835.13
684 100 10 39.43 0.060000000 4.28662 -0.204618 5.13587 5.86697 9.42117 9.21634 4.00715 -0.333239 6.32661 -10.3827 0.810139 -3.41031 -0.458292 1.49469 -5.35089 8.19672 4.98957 -5.07414 204.354344 0.257197 -0.259567 0.0202535 5569.28
685 100 10 39.481 0.051000000 4.38878 0.102157 5.1348 5.86764 9.42117 9.21634 4.7066 0.699451 6.32428 -11.9286 -1.54595 2.00307 -0.509245 5.41338 -5.35089 8.19672 4.98957 -5.07414 204.578172 0.223828 -0.298216 -0.0386487 5702.01
686 100 10 39.54 0.059000000 4.63764 0.248856 5.13409 5.8683 9.42117 9.21634 5.25473 0.548133 6.32275 -10.9783 0.950361 4.21789 -0.509246 2.21482 -5.35089 8.19672 4.98957 -5.07414 204.851793 0.273621 -0.274457 0.023759 6025.33
687 100 10 39.591 0.051000000 4.88289 0.24525 5.13373 5.86852 9.42117 9.21634 5.80673 0.551996 6.32201 -6.70856 4.2697 4.80882 -0.0782353 0.590927 -5.35089 8.19672 4.98957 -5.07414 205.10082 0.249027 -0.167714 0.106743 6343.96
688 100 10 39.65 0.059000000 5.17719 0.2943 5.13379 5.86922 9.42117 9.21634 7.08811 1.28138 6.3231 -7.0618 -0.353236 4.98814 0.663245 0.179318 -5.35089 8.19672 4.98957 -5.07414 205.406274 0.305454 -0.176545 -0.0088309 6726.32
689 100 10 39.701 0.051000000 5.37313 0.19594 5.13413 5.86909 9.42117 9.21634 8.43044 1.34234 6.32612 -5.17939 1.88241 3.84196 1.55485 -1.14618 -5.35089 8.19672 4.98957 -5.07414 205.680303 0.274029 -0.129485 0.0470603 6980.89
