datapoint averagetime averagesmooth time timedelta speed speeddelta speedaverage speedaveragetime speedmax speedmaxtime maxspeed maxspeeddelta maxspeedaverage angle angledelta acceleration accelerationsmooth accelerationdelta accelerationmin accelerationmax accelerationmintime accelerationmaxtime distance distancedelta turn turndelta rpm
386 100 10 21.459902924 0.060052295 5.9826 -0.101841 1.25834 3.50181 6.21098 6.08444 5.33431 -0.86913 4.19827 3.56467 0.321319 -1.69587 4.24789 -6.6361 -66.6599 14.7776 5.15972 -5.09418 75.7172277 0.359269 0.0891168 0.00803298 7772.73
387 100 10 21.509912706 0.050009782 5.73498 -0.247617 1.25858 3.53986 6.21098 6.08444 5.10834 -0.22597 4.19832 3.86127 0.2966 -4.95138 3.26404 -3.2555 -66.6599 14.7776 5.15972 -5.09418 76.0040327 0.286805 0.0965318 0.007415 7451.02
388 100 10 21.560089591 0.050176885 5.49251 -0.242465 1.25881 3.57333 6.21098 6.08444 4.70353 -0.404806 4.19835 3.49545 -0.365826 -4.83221 2.29404 0.119161 -66.6599 14.7776 5.15972 -5.09418 76.2796297 0.275597 0.0873861 -0.00914565 7136
389 100 10 21.610408299 0.050318708 5.24317 -0.249346 1.25903 3.60201 6.21098 6.08444 4.2809 -0.422629 4.19835 3.39209 -0.103353 -4.95533 1.30508 -0.123115 -66.6599 14.7776 5.15972 -5.09418 76.5434587 0.263829 0.0848023 -0.00258382 6812.05
390 100 10 21.670280595 0.059872296 4.95115 -0.292021 1.25923 3.62533 6.21098 6.08444 3.81397 -0.466938 4.19833 2.42219 -0.969905 -4.8774 0.324764 0.0779272 -66.6599 14.7776 5.15972 -5.09418 76.8398947 0.296436 0.0605547 -0.0242476 6432.65
391 100 10 21.728977381 0.058696786 4.65831 -0.292838 1.25942 3.64285 6.21098 6.08444 3.58302 -0.230946 4.1983 1.81159 -0.610597 -4.989 -0.664523 -0.111595 -66.6599 14.7776 5.15972 -5.09418 77.1133227 0.273428 0.0452898 -0.0152649 6052.19
392 100 10 21.779998963 0.051021582 4.41082 -0.247488 1.25959 3.65498 6.21098 6.08444 3.4262 -0.156825 4.19825 -0.107002 -1.91859 -4.85065 -1.64152 0.138343 -66.6599 14.7776 5.15972 -5.09418 77.3383697 0.225047 -0.00267505 -0.0479648 5730.64
393 100 10 21.839428959 0.059429996 4.11967 -0.291149 1.25975 3.66173 6.21098 6.08444 3.36692 -0.0592803 4.19821 -2.31793 -2.21092 -4.89902 -2.61759 -0.0483651 -66.6599 14.7776 5.15972 -5.09418 77.5832017 0.244832 -0.0579482 -0.0552731 5352.38
394 100 10 21.889529972 0.050101013 3.87395 -0.24572 1.25989 3.6631 6.21098 6.08444 3.29552 -0.0713952 4.19816 -4.15609 -1.83817 -4.90449 -3.60151 -0.00546638 -66.6599 14.7776 5.15972 -5.09418 77.7772907 0.194089 -0.103902 -0.0459542 5033.13
395 100 10 21.939703401 0.050173429 3.62746 -0.246488 1.26002 3.66192 6.21098 6.08444 3.26213 -0.0333936 4.19811 -7.66424 -3.50815 -4.91272 -4.58681 -0.00823663 -66.6599 14.7776 5.15972 -5.09418 77.9592927 0.182002 -0.191606 -0.0877036 4712.89
396 100 10 22.001533538 0.061830137 3.33228 -0.295181 1.26014 3.65767 6.21098 6.08444 3.00549 -0.256634 4.19804 -11.6449 -3.98062 -4.77406 -4.89463 0.138661 -66.6599 14.7776 5.15972 -5.09418 78.1653287 0.206036 -0.291121 -0.0995154 4329.38
397 100 10 22.059683064 0.058149526 3.25401 -0.0782731 1.26025 3.6502 6.21098 6.08444 1.92413 -1.08137 4.19792 -20.4045 -8.75959 -1.34607 -4.53409 3.42799 -66.6599 14.7776 5.15972 -5.09418 78.3545477 0.189219 -0.510111 -0.21899 4227.69
398 100 10 22.110170058 0.050486994 3.0072 -0.246813 1.26034 3.63733 6.21098 6.08444 1.70536 -0.218767 4.19778 -24.437 -4.03253 -4.88864 -4.53974 -3.54258 -66.6599 14.7776 5.15972 -5.09418 78.5063717 0.151824 -0.610925 -0.100813 3907.02
399 100 10 22.16960607 0.059436012 2.71604 -0.291155 1.26042 3.6232 6.21098 6.08444 2.38451 0.679149 4.19768 -27.6455 -3.20855 -4.89863 -4.53407 -0.00998953 -66.6599 14.7776 5.15972 -5.09418 78.6678027 0.161431 -0.691138 -0.0802138 3528.75
400 100 10 22.230062074 0.060456004 2.41942 -0.296623 1.26048 3.60905 6.21098 6.08444 3.37736 0.992846 4.19764 -31.5228 -3.87727 -4.90642 -4.53697 -0.00779226 -66.6599 14.7776 5.15972 -5.09418 78.8140707 0.146268 -0.78807 -0.0969318 3143.37
401 100 10 22.280222958 0.050160884 2.17625 -0.243169 1.26053 3.59494 6.21098 6.08444 3.58464 0.20728 4.1976 -32.2101 -0.687268 -4.84779 -4.52285 0.0586359 -66.6599 14.7776 5.15972 -5.09418 78.9232337 0.109163 -0.805252 -0.0171817 2827.44
402 100 10 22.339261501 0.059038543 1.87902 -0.297231 1.26057 3.5808 6.21098 6.08444 3.63517 0.0505294 4.19757 -31.7929 0.417168 -5.03452 -4.54124 -0.186736 -66.6599 14.7776 5.15972 -5.09418 79.0341687 0.110935 -0.794823 0.0104292 2441.27
403 100 10 22.390514026 0.051252525 2.02928 0.150266 1.26061 3.57014 6.21098 6.08444 3.70387 0.0687001 4.19755 -31.3406 0.452318 2.93187 -3.75815 7.96639 -66.6599 14.7776 5.15972 -5.09418 79.1381747 0.104006 -0.783515 0.011308 2636.5
404 100 10 22.448600288 0.058086262 2.31958 0.290293 1.26067 3.5633 6.21098 6.08444 3.79095 0.0870823 4.19752 -29.6378 1.70274 4.99761 -2.76794 2.06575 -66.6599 14.7776 5.15972 -5.09418 79.2729107 0.134736 -0.740946 0.0425686 3013.65
405 100 10 22.499271537 0.050671249 2.51858 0.199006 1.26074 3.56091 6.21098 6.08444 3.76276 -0.028192 4.1975 -27.6528 1.9851 3.9274 -1.88393 -1.07022 -66.6599 14.7776 5.15972 -5.09418 79.4005307 0.12762 -0.691319 0.0496275 3272.2
406 100 10 22.550758843 0.051487306 2.76361 0.245031 1.26082 3.56343 6.21098 6.08444 3.7458 -0.0169582 4.19747 -26.3709 1.28181 4.75905 -0.930614 0.831653 -66.6599 14.7776 5.15972 -5.09418 79.5428217 0.142291 -0.659273 0.0320453 3590.55
407 100 10 22.609928777 0.059169934 3.0572 0.293591 1.26092 3.57183 6.21098 6.08444 3.74951 0.0037169 4.19745 -24.3945 1.97644 4.96183 -0.299825 0.202778 -66.6599 14.7776 5.15972 -5.03452 79.7237167 0.180895 -0.609862 0.049411 3971.99
408 100 10 22.660286589 0.050357812 3.30508 0.24788 1.26103 3.58516 6.21098 6.08444 3.79335 0.043834 4.19743 -22.8795 1.51496 4.92236 0.681276 -0.0394633 -66.6599 14.7776 5.15972 -5.03452 79.8901537 0.166437 -0.571988 0.037874 4294.05
409 100 10 22.721108797 0.060822208 3.47986 0.174778 1.26115 3.60248 6.21098 6.08444 3.80236 0.00900685 4.19741 -15.9348 6.94473 2.87359 1.4585 -2.04878 -66.6599 14.7776 5.15972 -5.03452 80.1018067 0.211653 -0.39837 0.173618 4521.12
410 100 10 22.778956022 0.057847225 3.76952 0.289661 1.26129 3.62107 6.21098 6.08444 3.80063 -0.00172355 4.19738 -12.4205 3.51426 5.00734 2.44987 2.13376 -66.6599 14.7776 5.15972 -5.03452 80.3198627 0.218056 -0.310514 0.0878565 4897.46
411 100 10 22.829616103 0.050660081 4.01761 0.248087 1.26144 3.63968 6.21098 6.08444 3.78859 -0.0120424 4.19736 -10.6831 1.73744 4.89709 3.42436 -0.11025 -66.6599 14.7776 5.15972 -5.03452 80.5233947 0.203532 -0.267078 0.0434361 5219.78
412 100 10 22.879863483 0.05024738 3.98636 -0.0312481 1.26159 3.65547 6.21098 6.08444 3.85787 0.069277 4.19734 -7.02654 3.65657 -0.621885 3.86563 -5.51898 -66.6599 14.7776 5.15972 -5.03452 80.7236987 0.200304 -0.175663 0.0914142 5179.18
413 100 10 22.930103503 0.05024002 3.86936 -0.117006 1.26173 3.66769 6.21098 6.08444 4.17955 0.321686 4.19734 -5.04816 1.97838 -2.32894 3.33955 -1.70706 -66.6599 14.7776 5.15972 -5.03452 80.9180957 0.194397 -0.126204 0.0494594 5027.16
414 100 10 22.981087038 0.050983535 4.08537 0.21601 1.26189 3.67983 6.21098 6.08444 4.04525 -0.134299 4.19733 -2.23626 2.8119 4.23686 3.26347 6.5658 -66.6599 14.7776 5.15972 -5.03452 81.1263817 0.208286 -0.0559066 0.0702974 5307.81
415 100 10 23.039594673 0.058507635 4.01886 -0.066503 1.26204 3.68884 6.21098 6.08444 3.92594 -0.119309 4.19732 -0.4344 1.80186 -1.13666 2.75706 -5.37351 -66.6599 14.7776 5.15972 -5.03452 81.3615157 0.235134 -0.01086 0.0450466 5221.4
416 100 10 23.090323553 0.05072888 3.9041 -0.114763 1.26218 3.69379 6.21098 6.08444 3.78148 -0.144469 4.1973 0.335472 0.769872 -2.26229 2.05493 -1.12564 -66.6599 14.7776 5.15972 -5.03452 81.5595667 0.198051 0.0083868 0.0192468 5072.3
417 100 10 23.149511663 0.05918811 3.61128 -0.292817 1.26231 3.69334 6.21098 6.08444 3.65897 -0.122502 4.19727 0.190784 -0.144688 -4.94722 1.06402 -2.68493 -66.6599 14.7776 5.15972 -5.03452 81.7733117 0.213745 0.00476961 -0.00361719 4691.87
418 100 10 23.200226431 0.050714768 3.58347 -0.0278139 1.26244 3.68965 6.21098 6.08444 3.4598 -0.199172 4.19723 -1.27466 -1.46544 -0.548438 0.516944 4.39879 -66.6599 14.7776 5.15972 -5.03452 81.9550467 0.181735 -0.0318664 -0.036636 4655.73
419 100 10 23.252336773 0.052110342 3.3348 -0.248666 1.26255 3.68057 6.21098 6.08444 3.40192 -0.0578782 4.19718 -3.96149 -2.68683 -4.77191 -0.247605 -4.22347 -66.6599 14.7776 5.15972 -5.03452 82.1288247 0.173778 -0.0990371 -0.0671707 4332.66
420 100 10 23.309353028 0.057016255 3.08163 -0.253173 1.26265 3.66648 6.21098 6.08444 3.40582 0.00389805 4.19714 -6.66381 -2.70232 -4.44036 -1.19238 0.33155 -66.6599 14.7776 5.15972 -5.03452 82.3045277 0.175703 -0.166595 -0.0675581 4003.73
421 100 10 23.360209299 0.050856271 2.93357 -0.148059 1.26274 3.64847 6.21098 6.08444 2.0652 -1.34062 4.19702 -12.2497 -5.58588 -2.91132 -1.97322 1.52904 -66.6599 14.7776 5.15972 -5.03452 82.4537187 0.149191 -0.306242 -0.139647 3811.37
422 100 10 23.42029305 0.060083751 2.63931 -0.294261 1.26282 3.62457 6.21098 6.08444 2.00261 -0.0625901 4.1969 -15.4065 -3.15676 -4.89751 -2.40078 -1.98619 -66.6599 14.7776 5.15972 -5.03452 82.6122987 0.15858 -0.385161 -0.078919 3429.06
423 100 10 23.479442248 0.059149198 2.34562 -0.293691 1.26288 3.59478 6.21098 6.08444 2.35314 0.350528 4.1968 -20.6144 -5.20798 -4.96526 -2.66441 -0.0677467 -66.6599 14.7776 5.15972 -5.03452 82.7510407 0.138742 -0.515361 -0.130199 3047.49
424 100 10 23.540212905 0.060770657 2.05254 -0.293075 1.26292 3.55963 6.21098 6.08444 2.87139 0.518253 4.19673 -25.1286 -4.51413 -4.82265 -3.57036 0.142611 -66.6599 14.7776 5.15972 -5.03452 82.8757747 0.124734 -0.628214 -0.112853 2666.72
425 100 10 23.600383439 0.060170534 1.7583 -0.294242 1.26295 3.52109 6.21098 6.08444 3.36998 0.498591 4.19668 -26.3886 -1.26001 -4.89013 -3.94571 -0.0674895 -66.6599 14.7776 5.15972 -5.03452 82.9815727 0.105798 -0.659714 -0.0315003 2284.43
426 100 10 23.651049824 0.050666385 1.75233 -0.0059706 1.26297 3.48538 6.21098 6.08444 3.40106 0.0310834 4.19664 -25.4822 0.906329 -0.117841 -3.73126 4.77229 -66.6599 14.7776 5.15972 -5.03452 83.070357 0.0887843 -0.637056 0.0226582 2276.67
427 100 10 23.710488908 0.059439084 2.03219 0.279857 1.26302 3.45493 6.21098 6.08444 3.54212 0.14106 4.1966 -24.4238 1.05842 4.70831 -2.76571 4.82615 -66.6599 14.7776 5.15972 -5.03452 83.191148 0.120791 -0.610596 0.0264606 2640.27
428 100 10 23.76964985 0.059160942 2.32488 0.292692 1.26307 3.42984 6.21098 6.08444 3.57866 0.0365315 4.19657 -22.8137 1.61013 4.94738 -2.21613 0.239075 -66.6599 14.7776 5.15972 -5.03452 83.32869 0.137542 -0.570342 0.0402533 3020.54
429 100 10 23.829628129 0.059978279 2.54742 0.222538 1.26314 3.40993 6.21098 6.08444 3.60924 0.0305804 4.19654 -19.1794 3.63429 3.7103 -1.36791 -1.23708 -66.6599 14.7776 5.15972 -5.03452 83.48148 0.15279 -0.479485 0.0908572 3309.67
430 100 10 23.888626097 0.058997968 2.82481 0.277393 1.26323 3.39523 6.21098 6.08444 3.69662 0.0873811 4.19651 -16.6246 2.55477 4.70174 -0.453698 0.991434 -66.6599 14.7776 5.15972 -5.03452 83.648138 0.166658 -0.415616 0.0638694 3670.06
431 100 10 23.938647239 0.050021142 3.07121 0.246401 1.26333 3.38546 6.21098 6.08444 3.80699 0.11037 4.19649 -13.965 2.65963 4.92593 0.330027 0.224193 -66.6599 14.7776 5.15972 -5.03452 83.801764 0.153626 -0.349125 0.0664908 3990.19
432 100 10 23.989594549 0.05094731 3.31819 0.246982 1.26344 3.38062 6.21098 6.08444 4.60973 0.802747 4.19651 -13.6193 0.34574 4.8478 1.30456 -0.0781297 -66.6599 14.7776 5.15972 -5.03452 83.970817 0.169053 -0.340481 0.00864351 4311.08
433 100 10 24.049377598 0.059783049 3.61349 0.295299 1.26357 3.38116 6.21098 6.08444 4.93634 0.326607 4.19655 -10.1093 3.50992 4.93951 2.29503 0.0917081 -66.6599 14.7776 5.15972 -5.03452 84.186843 0.216026 -0.252733 0.087748 4694.74
434 100 10 24.100606091 0.051228493 3.85864 0.245144 1.26371 3.38488 6.21098 6.08444 5.03759 0.101249 4.1966 -8.79903 1.31031 4.7853 3.25583 -0.154209 -66.6599 14.7776 5.15972 -5.03452 84.384515 0.197672 -0.219976 0.0327577 5013.23
435 100 10 24.159171294 0.058565203 4.15013 0.291494 1.26387 3.3919 6.21098 6.08444 5.12707 0.089482 4.19665 -8.13853 0.660496 4.97726 4.24257 0.191959 -66.6599 14.7776 5.15972 -5.03452 84.627568 0.243053 -0.203463 0.0165124 5391.95
436 100 10 24.209391442 0.050220148 4.3966 0.24647 1.26404 3.40273 6.21098 6.08444 5.36176 0.234693 4.19671 -7.65174 0.486793 4.9078 4.74513 -0.0694579 -66.6599 14.7776 5.15972 -5.03452 84.848366 0.220798 -0.191293 0.0121698 5712.17
437 100 10 24.260113154 0.050721712 4.6414 0.244802 1.26423 3.41696 6.21098 6.08444 5.96655 0.604781 4.19681 -8.02948 -0.377745 4.82637 4.75694 -0.0814347 -66.6599 14.7776 5.15972 -5.03452 85.083786 0.23542 -0.200737 -0.00944363 6030.22
438 100 10 24.3203586 0.060245446 4.93706 0.295652 1.26443 3.43385 6.21098 6.08444 6.38922 0.422679 4.19693 -7.90292 0.126562 4.90746 4.75295 0.081099 -66.6599 14.7776 5.15972 -5.03452 85.381221 0.297435 -0.197573 0.00316405 6414.34
439 100 10 24.37947295 0.05911435 5.23149 0.294434 1.26464 3.45238 6.21098 6.08444 6.63364 0.244417 4.19706 -7.81421 0.0887144 4.98075 4.87999 0.0732901 -66.6599 14.7776 5.15972 -5.03452 85.690477 0.309256 -0.195355 0.00221786 6796.88
440 100 10 24.439424414 0.059951464 5.52322 0.291732 1.26488 3.47627 6.21098 6.08444 6.12004 -0.513603 4.19717 -8.50167 -0.687463 4.86613 4.89643 -0.114621 -66.6599 14.7776 5.15972 -5.03452 86.021602 0.331125 -0.212542 -0.0171866 7175.9
441 100 10 24.490076687 0.050652273 5.66831 0.145084 1.26512 3.49913 6.21098 6.08444 5.65866 -0.461377 4.19725 -8.17768 0.323985 2.86431 4.69027 -2.00182 -66.6599 14.7776 5.15972 -5.03452 86.308715 0.287113 -0.204442 0.00809962 7364.4
442 100 10 24.549666682 0.059589995 5.37291 -0.295399 1.26534 3.51708 6.21098 6.08444 5.40061 -0.258056 4.19731 -8.0916 0.086084 -4.95719 3.70977 -7.8215 -66.6599 14.7776 5.15972 -5.03452 86.628886 0.320171 -0.20229 0.0021521 6980.61
443 100 10 24.600215211 0.050548529 5.1274 -0.245502 1.26555 3.53505 6.21098 6.08444 5.03207 -0.368538 4.19736 -7.87529 0.216311 -4.85676 2.73014 0.100428 -66.6599 14.7776 5.15972 -5.03452 86.888069 0.259183 -0.196882 0.00540778 6661.65
444 100 10 24.660113876 0.059898665 4.83357 -0.293834 1.26575 3.55298 6.21098 6.08444 4.3479 -0.684165 4.19737 -7.2308 0.644489 -4.90552 1.76106 -0.0487634 -66.6599 14.7776 5.15972 -5.03452 87.177593 0.289524 -0.18077 0.0161122 6279.89
445 100 10 24.71894474 0.058830864 4.54122 -0.292346 1.26593 3.57046 6.21098 6.08444 4.11463 -0.233277 4.19736 -4.92582 2.30498 -4.96926 0.76641 -0.0637406 -66.6599 14.7776 5.15972 -5.03452 87.444757 0.267164 -0.123145 0.0576245 5900.07
446 100 10 24.779498055 0.060553315 4.24616 -0.295064 1.26609 3.5835 6.21098 6.08444 4.01088 -0.103742 4.19735 -3.85664 1.06918 -4.8728 -0.21165 0.0964582 -66.6599 14.7776 5.15972 -5.03452 87.701876 0.257119 -0.096416 0.0267295 5516.71
447 100 10 24.839597742 0.060099687 3.94908 -0.297082 1.26624 3.59109 6.21098 6.08444 3.61957 -0.391317 4.19732 -2.18017 1.67647 -4.94315 -1.1886 -0.0703488 -66.6599 14.7776 5.15972 -5.03452 87.939214 0.237338 -0.0545041 0.0419118 5130.74
448 100 10 24.899624021 0.060026279 3.65541 -0.293667 1.26637 3.5933 6.21098 6.08444 3.50182 -0.117745 4.19728 0.464474 2.64464 -4.89231 -2.16858 0.0508444 -66.6599 14.7776 5.15972 -5.03452 88.158635 0.219421 0.0116118 0.066116 4749.2
449 100 10 24.958525765 0.058901744 3.51727 -0.138137 1.26649 3.59122 6.21098 6.08444 3.47786 -0.0239568 4.19724 -1.57236 -2.03683 -2.34521 -2.90118 2.5471 -66.6599 14.7776 5.15972 -5.03452 88.365809 0.207174 -0.039309 -0.0509208 4569.73
450 100 10 25.009020567 0.050494802 3.46893 -0.0483408 1.26661 3.58569 6.21098 6.08444 3.44408 -0.0337801 4.1972 -2.40568 -0.833317 -0.957342 -3.48352 1.38787 -66.6599 14.7776 5.15972 -5.03452 88.540972 0.175163 -0.0601419 -0.0208329 4506.92
451 100 10 25.059274347 0.05025378 3.32875 -0.140184 1.26672 3.57579 6.21098 6.08444 3.23805 -0.206031 4.19715 -4.27258 -1.86691 -2.78952 -4.04891 -1.83218 -66.6599 14.7776 5.08602 -5.03452 88.708254 0.167282 -0.106815 -0.0466727 4324.79
452 100 10 25.11028185 0.051007503 3.22608 -0.102667 1.26683 3.5662 6.21098 6.08444 3.20071 -0.0373412 4.1971 -8.54628 -4.2737 -2.01279 -3.75447 0.776736 -66.6599 14.7776 5.08602 -5.03452 88.872808 0.164554 -0.213657 -0.106842 4191.4
453 100 10 25.170018019 0.059736169 3.21171 -0.014375 1.26694 3.55816 6.21098 6.08444 3.32692 0.126203 4.19705 -11.4694 -2.92308 -0.240641 -3.29286 1.77215 -66.6599 14.7776 5.08602 -5.03452 89.064663 0.191855 -0.286734 -0.073077 4172.73
454 100 10 25.229335888 0.059317869 3.30211 0.0904081 1.26705 3.55342 6.21098 6.08444 3.46076 0.133841 4.19701 -15.7947 -4.32538 1.52413 -2.64989 1.76477 -66.6599 14.7776 5.08602 -5.03452 89.260537 0.195874 -0.394869 -0.108135 4290.19
455 100 10 25.280003617 0.050667729 3.05523 -0.246884 1.26714 3.54797 6.21098 6.08444 3.61735 0.156591 4.19698 -18.1763 -2.38153 -4.87261 -2.64023 -6.39673 -66.6599 14.7776 5.08602 -5.03452 89.415339 0.154802 -0.454407 -0.0595382 3969.43
456 100 10 25.330783249 0.050779632 2.91382 -0.141407 1.26723 3.54264 6.21098 6.08444 3.78292 0.165567 4.19695 -19.3412 -1.16495 -2.78472 -2.43142 2.08788 -66.6599 14.7776 5.08602 -5.03452 89.563302 0.147963 -0.483531 -0.0291237 3785.71
457 100 10 25.39058905 0.059805801 3.20701 0.293187 1.26734 3.54148 6.21098 6.08444 4.02856 0.245643 4.19695 -18.6318 0.709462 4.90232 -1.44687 7.68705 -66.6599 14.7776 5.08602 -5.03452 89.7551 0.191798 -0.465794 0.0177366 4166.63
458 100 10 25.44999751 0.05940846 3.11304 -0.0939693 1.26744 3.5408 6.21098 6.08444 2.5649 -1.46366 4.19686 -19.1239 -0.492101 -1.58175 -1.11581 -6.48407 -66.6599 14.7776 5.08602 -5.03452 89.940041 0.184941 -0.478096 -0.0123025 4044.54
459 100 10 25.502539752 0.052542242 2.86901 -0.244027 1.26753 3.53866 6.21098 6.08444 3.34559 0.780689 4.19681 -18.8368 0.28702 -4.6444 -1.34573 -3.06265 -66.6599 14.7776 5.08602 -5.03452 90.090785 0.150744 -0.470921 0.00717551 3727.49
460 100 10 25.559014251 0.056474499 2.7739 -0.0951126 1.26761 3.53806 6.21098 6.08444 3.60056 0.254977 4.19678 -18.4375 0.399301 -1.68417 -1.41841 2.96023 -66.6599 14.7776 5.08602 -5.03452 90.24744 0.156655 -0.460938 0.00998253 3603.92
461 100 10 25.60961334 0.050599089 3.0168 0.242901 1.26771 3.54017 6.21098 6.08444 3.86078 0.260219 4.19676 -18.0999 0.337678 4.8005 -0.659413 6.48467 -66.6599 14.7776 5.08602 -5.03452 90.400087 0.152647 -0.452496 0.00844195 3919.5
462 100 10 25.660152878 0.050539538 3.26316 0.246362 1.26782 3.54575 6.21098 6.08444 4.19145 0.330667 4.19676 -17.2808 0.819025 4.87463 0.0293296 0.0741352 -66.6599 14.7776 5.08602 -5.03452 90.565006 0.164919 -0.432021 0.0204756 4239.58
463 100 10 25.72054821 0.060395332 3.56074 0.297579 1.26794 3.55724 6.21098 6.08444 4.92832 0.73687 4.1968 -15.8351 1.44572 4.92718 0.546112 0.0525487 -66.6599 14.7776 5.08602 -5.03452 90.780058 0.215052 -0.395878 0.0361429 4626.2
464 100 10 25.779093061 0.058544851 3.85122 0.29048 1.26808 3.57413 6.21098 6.08444 5.09896 0.170644 4.19685 -13.5371 2.29803 4.96167 0.889866 0.0344861 -66.6599 14.7776 5.08602 -5.03452 91.005527 0.225469 -0.338427 0.0574508 5003.6
465 100 10 25.839085645 0.059992584 4.14594 0.294719 1.26824 3.59398 6.21098 6.08444 4.78883 -0.310134 4.19688 -11.828 1.70906 4.91259 1.86839 -0.0490742 -66.6599 14.7776 5.08602 -5.03452 91.254253 0.248726 -0.295701 0.0427265 5386.51
466 100 10 25.900348394 0.061262749 4.44222 0.296278 1.26841 3.61857 6.21098 6.08444 4.34506 -0.443765 4.19689 -11.1222 0.70582 4.83619 2.63048 -0.076409 -66.6599 14.7776 5.08602 -5.03452 91.526396 0.272143 -0.278055 0.0176455 5771.44
467 100 10 25.958669407 0.058321013 4.38194 -0.0602765 1.26858 3.64058 6.21098 6.08444 4.06624 -0.278822 4.19688 -7.07715 4.04506 -1.03353 2.03689 -5.86972 -66.6599 14.7776 5.08602 -5.03452 91.781955 0.255559 -0.176929 0.101126 5693.13
468 100 10 26.009362639 0.050693232 4.13493 -0.247009 1.26874 3.66306 6.21098 6.08444 3.88945 -0.176793 4.19686 -6.01416 1.06299 -4.87263 1.7078 -3.8391 -66.6599 14.7776 5.08602 -5.03452 91.991568 0.209613 -0.150354 0.0265748 5372.21
469 100 10 26.060182591 0.050819952 3.88806 -0.246879 1.26888 3.68381 6.21098 6.08444 3.69787 -0.191574 4.19684 -4.34464 1.66952 -4.85791 1.68645 0.0147162 -66.6599 14.7776 5.08602 -5.03452 92.189159 0.197591 -0.108616 0.0417379 5051.46
470 100 10 26.12154614 0.061363549 3.71369 -0.174361 1.26902 3.70083 6.21098 6.08444 3.55506 -0.142811 4.1968 -3.96201 0.382635 -2.84145 1.57072 2.01646 -66.6599 14.7776 5.08602 -5.03452 92.417044 0.227885 -0.0990501 0.00956587 4824.92
471 100 10 26.179907696 0.058361556 3.47675 -0.236948 1.26914 3.71301 6.21098 6.08444 3.33611 -0.218948 4.19676 -1.73201 2.23 -4.05999 0.684675 -1.21854 -66.6599 14.7776 5.08602 -5.03452 92.619952 0.202908 -0.0433002 0.0557499 4517.07
472 100 10 26.230210404 0.050302708 3.29985 -0.176896 1.26925 3.721 6.21098 6.08444 3.20504 -0.131071 4.1967 -1.85281 -0.120802 -3.51663 -0.154452 0.543362 -66.6599 14.7776 5.08602 -5.03452 92.785943 0.165991 -0.0463202 -0.00302006 4287.25
473 100 10 26.280453272 0.050242868 3.2058 -0.094048 1.26935 3.72508 6.21098 6.08444 3.14007 -0.0649752 4.19664 -2.39041 -0.537602 -1.87187 -0.834357 1.64476 -66.6599 14.7776 5.00734 -5.03452 92.947012 0.161069 -0.0597603 -0.0134401 4165.06
474 100 10 26.342639086 0.062185814 3.01069 -0.195109 1.26945 3.7243 6.21098 6.08444 3.03178 -0.108288 4.19658 -3.3914 -1.00098 -3.13751 -1.64427 -1.26564 -66.6599 14.7776 5.00734 -5.03452 93.134234 0.187222 -0.0847849 -0.0250246 3911.57
475 100 10 26.399769292 0.057130206 2.8114 -0.199294 1.26953 3.71904 6.21098 6.08444 2.85421 -0.177567 4.19651 -8.20459 -4.81319 -3.48842 -2.48438 -0.350912 -66.6599 14.7776 5.00734 -5.03452 93.29485 0.160616 -0.205115 -0.12033 3652.64
476 100 10 26.459307159 0.059537867 2.84919 0.0377896 1.26962 3.71126 6.21098 6.08444 2.25115 -0.603066 4.1964 -11.2009 -2.9963 0.634715 -2.90452 4.12314 -66.6599 14.7776 5.00734 -5.03452 93.464485 0.169635 -0.280022 -0.0749076 3701.74
477 100 10 26.510025064 0.050717905 2.65431 -0.194875 1.26969 3.69857 6.21098 6.08444 1.94336 -0.307783 4.19628 -12.0538 -0.852915 -3.84234 -3.1854 -4.47705 -66.6599 14.7776 5.00734 -5.03452 93.599106 0.134621 -0.301345 -0.0213229 3448.55
478 100 10 26.5704371 0.060412036 2.35966 -0.294652 1.26975 3.67998 6.21098 6.08444 1.50027 -0.443094 4.19613 -17.6401 -5.58628 -4.87738 -3.18588 -1.03504 -66.6599 14.7776 5.00734 -5.03452 93.741658 0.142552 -0.441002 -0.139657 3065.73
479 100 10 26.629898807 0.059461707 2.06626 -0.293401 1.2698 3.656 6.21098 6.08444 1.68674 0.186473 4.19599 -24.6621 -7.02199 -4.93428 -3.19352 -0.0569007 -66.6599 14.7776 5.00734 -5.03452 93.864521 0.122863 -0.616552 -0.17555 2684.54
480 100 10 26.689647905 0.059749098 2.1703 0.104034 1.26985 3.63011 6.21098 6.08444 1.61529 -0.0714533 4.19585 -25.7668 -1.10474 1.74119 -2.73525 6.67547 -66.6599 14.7776 5.00734 -5.03452 93.994194 0.129673 -0.64417 -0.0276185 2819.7
481 100 10 26.740297682 0.050649777 2.23987 0.069572 1.2699 3.60247 6.21098 6.08444 1.43398 -0.181313 4.1957 -25.1386 0.628219 1.37359 -2.19189 -0.367599 -66.6599 14.7776 5.00734 -5.03452 94.107643 0.113449 -0.628465 0.0157055 2910.09
482 100 10 26.799840285 0.059542603 1.94656 -0.293307 1.26994 3.56898 6.21098 6.08444 6.23249 4.79852 4.19581 -29.8758 -4.73725 -4.92601 -2.33283 -6.29959 -66.6599 14.7776 5.00734 -5.03452 94.223546 0.115903 -0.746896 -0.118431 2529.02
